1.197087353 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd7ee87 0x2cd70c47 40 36 228352 111 29696
1.216357838 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 234496
1.224148518 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd7f9d7 0x2cd71797 40 36 234496 111 29696
1.240242025 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 240128
1.245279549 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd80527 0x2cd722e7 40 36 240128 112 29696
1.264351938 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.269260630 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd81077 0x2cd72e37 40 36 243712 112 29696
1.288422029 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.294142177 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd81bc7 0x2cd73987 40 36 243712 113 29696
1.313235043 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.319301892 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd82717 0x2cd744d7 40 36 243712 113 29696
1.338280092 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.343606128 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd83267 0x2cd75027 40 36 243712 113 29696
1.362248227 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.367475375 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd83db7 0x2cd75b77 40 36 243712 113 29696
1.386548200 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.392275971 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd84907 0x2cd766c7 40 36 243712 113 29696
1.410387557 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.416425900 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd85457 0x2cd77217 41 36 243712 114 29696
1.434459438 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.440425829 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd85fa7 0x2cd77d67 41 36 243712 114 29696
1.455412391 127.0.0.1:6633 127.0.0.1:39783 140 0x2877b70a 0x2877b70a 10 2147483647 44032 4 45056
1.461961009 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd86af7 0x2cd788b7 41 36 243712 114 29696
1.481990820 127.0.0.1:6633 127.0.0.1:39782 120 0xc2f78702 0xc2f78702 10 2147483647 44032 4 45056
1.487024141 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd87647 0x2cd79407 41 36 243712 114 29696
1.487145226 127.0.0.1:39782 127.0.0.1:6633 56 0x5bdaee1c 0x5bdaee1c 10 2147483647 45056 1 44032
1.514413639 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd88197 0x2cd79f57 41 36 243712 114 29696
1.532419756 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.538368473 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd88ce7 0x2cd7aaa7 41 36 243712 114 29696
1.557426744 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.562470211 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd89837 0x2cd7b5f7 41 36 243712 115 29696
1.580551473 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.586522901 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd8a387 0x2cd7c147 41 36 243712 115 29696
1.605468757 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.611400119 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd8aed7 0x2cd7cc97 41 36 243712 115 29696
1.629714434 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.634582758 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd8ba27 0x2cd7d7e7 41 36 243712 116 29696
1.653698182 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.657743606 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd8c577 0x2cd7e337 41 36 243712 116 29696
1.678283207 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.683636071 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd8dc17 0x2cd7ee87 42 36 243712 117 29696
1.702518507 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.707644795 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd8e767 0x2cd7f9d7 42 36 243712 118 29696
1.726527771 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.731610664 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd8f2b7 0x2cd80527 42 36 243712 118 29696
1.750697982 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.755519614 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd8fe07 0x2cd81077 42 36 243712 118 29696
1.775726906 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.781589303 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd90957 0x2cd81bc7 42 36 243712 119 29696
1.799711932 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.805542510 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd914a7 0x2cd82717 42 36 243712 119 29696
1.823739618 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.829678001 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd91ff7 0x2cd83267 42 36 243712 120 29696
1.844044898 127.0.0.1:6633 127.0.0.1:39783 140 0x2877b73a 0x2877b73a 10 2147483647 44032 3 45056
1.852639504 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd92b47 0x2cd83db7 42 36 243712 120 29696
1.870091184 127.0.0.1:6633 127.0.0.1:39782 140 0xc2f78732 0xc2f78732 10 2147483647 44032 3 45056
1.877668828 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd93697 0x2cd84907 42 36 243712 120 29696
1.896091835 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.901575606 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd941e7 0x2cd85457 42 36 243712 120 29696
1.920843222 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.925655164 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd94d37 0x2cd85fa7 42 36 243712 120 29696
1.944702209 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.949672277 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd95887 0x2cd86af7 43 36 243712 120 29696
1.969747586 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.975038705 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd963d7 0x2cd87647 43 36 243712 121 29696
1.993044711 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
1.997514230 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd96f27 0x2cd88197 43 36 243712 121 29696
2.017591953 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.021550986 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd97a77 0x2cd88ce7 43 36 243712 121 29696
2.041608234 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.046067759 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd985c7 0x2cd89837 43 36 243712 121 29696
2.065587959 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.070045775 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd99117 0x2cd8a387 43 36 243712 121 29696
2.090141157 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.094595452 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd99c67 0x2cd8aed7 43 36 243712 121 29696
2.114105207 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.118151774 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd9a7b7 0x2cd8ba27 43 36 243712 121 29696
2.138611101 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.143128267 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd9b307 0x2cd8c577 43 36 243712 121 29696
2.162726619 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.167184147 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd9be57 0x2cd8d0c7 43 36 243712 121 29696
2.187195282 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.193191239 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd9c9a7 0x2cd8dc17 43 36 243712 121 29696
2.211192122 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.215663592 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd9e047 0x2cd8e767 44 36 243712 122 29696
2.235189667 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.239692087 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd9eb97 0x2cd8f2b7 44 36 243712 123 29696
2.259749103 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.264216831 10.0.0.2:58719 10.0.0.1:5001 32 0x2cd9f6e7 0x2cd8fe07 44 36 243712 123 29696
2.283725667 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.287682590 10.0.0.2:58719 10.0.0.1:5001 32 0x2cda0237 0x2cd90957 44 36 243712 124 29696
2.308298255 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.312708998 10.0.0.2:58719 10.0.0.1:5001 32 0x2cda0d87 0x2cd914a7 44 36 243712 124 29696
2.332312993 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.336377625 10.0.0.2:58719 10.0.0.1:5001 32 0x2cda18d7 0x2cd91ff7 44 36 243712 124 29696
2.356307311 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.360767725 10.0.0.2:58719 10.0.0.1:5001 32 0x2cda2427 0x2cd92b47 44 36 243712 125 29696
2.381000556 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.385284009 10.0.0.2:58719 10.0.0.1:5001 32 0x2cda2f77 0x2cd93697 44 36 243712 125 29696
2.404826788 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.409325753 10.0.0.2:58719 10.0.0.1:5001 32 0x2cda3ac7 0x2cd941e7 44 36 243712 125 29696
2.429427395 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.433471363 10.0.0.2:58719 10.0.0.1:5001 32 0x2cda4617 0x2cd94d37 44 36 243712 126 29696
2.453408655 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.456795067 10.0.0.2:58719 10.0.0.1:5001 32 0x2cda5167 0x2cd95887 44 36 243712 126 29696
2.477424048 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.481931616 10.0.0.2:58719 10.0.0.1:5001 32 0x2cda5cb7 0x2cd963d7 45 36 243712 126 29696
2.501944513 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.506490157 10.0.0.2:58719 10.0.0.1:5001 32 0x2cda6807 0x2cd96f27 45 36 243712 126 29696
2.526047840 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.530432261 10.0.0.2:58719 10.0.0.1:5001 32 0x2cda7357 0x2cd97a77 45 36 243712 126 29696
2.550509836 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.554469445 10.0.0.2:58719 10.0.0.1:5001 32 0x2cda7ea7 0x2cd985c7 45 36 243712 126 29696
2.574615999 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.579064916 10.0.0.2:58719 10.0.0.1:5001 32 0x2cda89f7 0x2cd99117 45 36 243712 126 29696
2.598587352 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.602573149 10.0.0.2:58719 10.0.0.1:5001 32 0x2cda9547 0x2cd99c67 45 36 243712 126 29696
2.623811188 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.628098900 10.0.0.2:58719 10.0.0.1:5001 32 0x2cdaa097 0x2cd9a7b7 45 36 243712 127 29696
2.647120762 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.651594227 10.0.0.2:58719 10.0.0.1:5001 32 0x2cdaabe7 0x2cd9b307 45 36 243712 127 29696
2.671614926 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.675634878 10.0.0.2:58719 10.0.0.1:5001 32 0x2cdab737 0x2cd9be57 45 36 243712 127 29696
2.695766374 10.0.0.1:5001 10.0.0.2:58719 2928 0xc212ff40 0xc212ff40 10 2147483647 29696 3 243712
2.700120092 10.0.0.2:58719 10.0.0.1:5001 32 0x2cdac287 0x2cd9c9a7 45 36 243712 127 29696
