6200
20151102051508,10.0.0.2,43307,10.0.0.3,5001,3,0.0-1.0,524288,4194304
20151102051509,10.0.0.2,43307,10.0.0.3,5001,3,1.0-2.0,1048576,8388608
20151102051510,10.0.0.2,43307,10.0.0.3,5001,3,2.0-3.0,1310720,10485760
20151102051511,10.0.0.2,43307,10.0.0.3,5001,3,3.0-4.0,1310720,10485760
20151102051512,10.0.0.2,43307,10.0.0.3,5001,3,4.0-5.0,1310720,10485760
20151102051513,10.0.0.2,43307,10.0.0.3,5001,3,5.0-6.0,1179648,9437184
20151102051514,10.0.0.2,43307,10.0.0.3,5001,3,6.0-7.0,1572864,12582912
20151102051515,10.0.0.2,43307,10.0.0.3,5001,3,7.0-8.0,1310720,10485760
20151102051516,10.0.0.2,43307,10.0.0.3,5001,3,8.0-9.0,1179648,9437184
20151102051517,10.0.0.2,43307,10.0.0.3,5001,3,9.0-10.0,1310720,10485760
20151102051518,10.0.0.2,43307,10.0.0.3,5001,3,10.0-11.0,1441792,11534336
20151102051519,10.0.0.2,43307,10.0.0.3,5001,3,11.0-12.0,1310720,10485760
20151102051520,10.0.0.2,43307,10.0.0.3,5001,3,12.0-13.0,1048576,8388608
20151102051521,10.0.0.2,43307,10.0.0.3,5001,3,13.0-14.0,1048576,8388608
20151102051522,10.0.0.2,43307,10.0.0.3,5001,3,14.0-15.0,1179648,9437184
20151102051523,10.0.0.2,43307,10.0.0.3,5001,3,15.0-16.0,1572864,12582912
20151102051524,10.0.0.2,43307,10.0.0.3,5001,3,16.0-17.0,1048576,8388608
20151102051525,10.0.0.2,43307,10.0.0.3,5001,3,17.0-18.0,1179648,9437184
20151102051526,10.0.0.2,43307,10.0.0.3,5001,3,18.0-19.0,1048576,8388608
20151102051527,10.0.0.2,43307,10.0.0.3,5001,3,19.0-20.0,1048576,8388608
20151102051528,10.0.0.2,43307,10.0.0.3,5001,3,20.0-21.0,1048576,8388608
20151102051529,10.0.0.2,43307,10.0.0.3,5001,3,21.0-22.0,1703936,13631488
20151102051530,10.0.0.2,43307,10.0.0.3,5001,3,22.0-23.0,1048576,8388608
20151102051531,10.0.0.2,43307,10.0.0.3,5001,3,23.0-24.0,1048576,8388608
20151102051532,10.0.0.2,43307,10.0.0.3,5001,3,24.0-25.0,1179648,9437184
20151102051533,10.0.0.2,43307,10.0.0.3,5001,3,25.0-26.0,1572864,12582912
20151102051534,10.0.0.2,43307,10.0.0.3,5001,3,26.0-27.0,1179648,9437184
20151102051535,10.0.0.2,43307,10.0.0.3,5001,3,27.0-28.0,1048576,8388608
20151102051536,10.0.0.2,43307,10.0.0.3,5001,3,28.0-29.0,1048576,8388608
20151102051537,10.0.0.2,43307,10.0.0.3,5001,3,29.0-30.0,1048576,8388608
20151102051537,10.0.0.2,43307,10.0.0.3,5001,3,0.0-30.1,36044800,9579763
