22561
20151102165902,10.0.0.4,45757,10.0.0.5,5001,3,0.0-1.0,524288,4194304
20151102165903,10.0.0.4,45757,10.0.0.5,5001,3,1.0-2.0,1048576,8388608
20151102165904,10.0.0.4,45757,10.0.0.5,5001,3,2.0-3.0,1179648,9437184
20151102165905,10.0.0.4,45757,10.0.0.5,5001,3,3.0-4.0,1310720,10485760
20151102165906,10.0.0.4,45757,10.0.0.5,5001,3,4.0-5.0,1441792,11534336
20151102165907,10.0.0.4,45757,10.0.0.5,5001,3,5.0-6.0,1179648,9437184
20151102165908,10.0.0.4,45757,10.0.0.5,5001,3,6.0-7.0,1179648,9437184
20151102165909,10.0.0.4,45757,10.0.0.5,5001,3,7.0-8.0,1441792,11534336
20151102165910,10.0.0.4,45757,10.0.0.5,5001,3,8.0-9.0,1441792,11534336
20151102165911,10.0.0.4,45757,10.0.0.5,5001,3,9.0-10.0,1310720,10485760
20151102165912,10.0.0.4,45757,10.0.0.5,5001,3,10.0-11.0,1048576,8388608
20151102165913,10.0.0.4,45757,10.0.0.5,5001,3,11.0-12.0,1703936,13631488
20151102165914,10.0.0.4,45757,10.0.0.5,5001,3,12.0-13.0,1048576,8388608
20151102165915,10.0.0.4,45757,10.0.0.5,5001,3,13.0-14.0,1048576,8388608
20151102165916,10.0.0.4,45757,10.0.0.5,5001,3,14.0-15.0,1048576,8388608
20151102165917,10.0.0.4,45757,10.0.0.5,5001,3,15.0-16.0,1179648,9437184
20151102165918,10.0.0.4,45757,10.0.0.5,5001,3,16.0-17.0,1572864,12582912
20151102165919,10.0.0.4,45757,10.0.0.5,5001,3,17.0-18.0,1048576,8388608
20151102165920,10.0.0.4,45757,10.0.0.5,5001,3,18.0-19.0,1179648,9437184
20151102165921,10.0.0.4,45757,10.0.0.5,5001,3,19.0-20.0,1048576,8388608
20151102165922,10.0.0.4,45757,10.0.0.5,5001,3,20.0-21.0,1048576,8388608
20151102165923,10.0.0.4,45757,10.0.0.5,5001,3,21.0-22.0,1703936,13631488
20151102165924,10.0.0.4,45757,10.0.0.5,5001,3,22.0-23.0,1048576,8388608
20151102165925,10.0.0.4,45757,10.0.0.5,5001,3,23.0-24.0,1048576,8388608
20151102165926,10.0.0.4,45757,10.0.0.5,5001,3,24.0-25.0,1048576,8388608
20151102165927,10.0.0.4,45757,10.0.0.5,5001,3,25.0-26.0,1703936,13631488
20151102165928,10.0.0.4,45757,10.0.0.5,5001,3,26.0-27.0,1048576,8388608
20151102165929,10.0.0.4,45757,10.0.0.5,5001,3,27.0-28.0,1048576,8388608
20151102165930,10.0.0.4,45757,10.0.0.5,5001,3,28.0-29.0,1048576,8388608
20151102165931,10.0.0.4,45757,10.0.0.5,5001,3,29.0-30.0,1179648,9437184
20151102165931,10.0.0.4,45757,10.0.0.5,5001,3,0.0-30.1,36044800,9587795
