22538
20151102165802,10.0.0.2,53887,10.0.0.5,5001,3,0.0-1.0,524288,4194304
20151102165803,10.0.0.2,53887,10.0.0.5,5001,3,1.0-2.0,1048576,8388608
20151102165804,10.0.0.2,53887,10.0.0.5,5001,3,2.0-3.0,1179648,9437184
20151102165805,10.0.0.2,53887,10.0.0.5,5001,3,3.0-4.0,1441792,11534336
20151102165806,10.0.0.2,53887,10.0.0.5,5001,3,4.0-5.0,1310720,10485760
20151102165807,10.0.0.2,53887,10.0.0.5,5001,3,5.0-6.0,1179648,9437184
20151102165808,10.0.0.2,53887,10.0.0.5,5001,3,6.0-7.0,1572864,12582912
20151102165809,10.0.0.2,53887,10.0.0.5,5001,3,7.0-8.0,917504,7340032
20151102165810,10.0.0.2,53887,10.0.0.5,5001,3,8.0-9.0,1572864,12582912
20151102165811,10.0.0.2,53887,10.0.0.5,5001,3,9.0-10.0,1310720,10485760
20151102165812,10.0.0.2,53887,10.0.0.5,5001,3,10.0-11.0,1048576,8388608
20151102165813,10.0.0.2,53887,10.0.0.5,5001,3,11.0-12.0,1703936,13631488
20151102165814,10.0.0.2,53887,10.0.0.5,5001,3,12.0-13.0,1048576,8388608
20151102165815,10.0.0.2,53887,10.0.0.5,5001,3,13.0-14.0,1048576,8388608
20151102165816,10.0.0.2,53887,10.0.0.5,5001,3,14.0-15.0,1048576,8388608
20151102165817,10.0.0.2,53887,10.0.0.5,5001,3,15.0-16.0,1703936,13631488
20151102165818,10.0.0.2,53887,10.0.0.5,5001,3,16.0-17.0,1048576,8388608
20151102165819,10.0.0.2,53887,10.0.0.5,5001,3,17.0-18.0,1048576,8388608
20151102165820,10.0.0.2,53887,10.0.0.5,5001,3,18.0-19.0,1179648,9437184
20151102165821,10.0.0.2,53887,10.0.0.5,5001,3,19.0-20.0,1048576,8388608
20151102165822,10.0.0.2,53887,10.0.0.5,5001,3,20.0-21.0,1572864,12582912
20151102165823,10.0.0.2,53887,10.0.0.5,5001,3,21.0-22.0,1179648,9437184
20151102165824,10.0.0.2,53887,10.0.0.5,5001,3,22.0-23.0,1048576,8388608
20151102165825,10.0.0.2,53887,10.0.0.5,5001,3,23.0-24.0,1048576,8388608
20151102165826,10.0.0.2,53887,10.0.0.5,5001,3,24.0-25.0,1048576,8388608
20151102165827,10.0.0.2,53887,10.0.0.5,5001,3,25.0-26.0,1703936,13631488
20151102165828,10.0.0.2,53887,10.0.0.5,5001,3,26.0-27.0,1048576,8388608
20151102165829,10.0.0.2,53887,10.0.0.5,5001,3,27.0-28.0,1048576,8388608
20151102165830,10.0.0.2,53887,10.0.0.5,5001,3,28.0-29.0,1179648,9437184
20151102165831,10.0.0.2,53887,10.0.0.5,5001,3,29.0-30.0,1048576,8388608
20151102165831,10.0.0.2,53887,10.0.0.5,5001,3,0.0-30.1,36044800,9593207
