29191
20151102232309,10.0.0.1,56558,10.0.0.2,5001,3,0.0-1.0,1572864,12582912
20151102232310,10.0.0.1,56558,10.0.0.2,5001,3,1.0-2.0,1179648,9437184
20151102232311,10.0.0.1,56558,10.0.0.2,5001,3,2.0-3.0,1310720,10485760
20151102232312,10.0.0.1,56558,10.0.0.2,5001,3,3.0-4.0,1441792,11534336
20151102232313,10.0.0.1,56558,10.0.0.2,5001,3,4.0-5.0,1179648,9437184
20151102232314,10.0.0.1,56558,10.0.0.2,5001,3,5.0-6.0,1179648,9437184
20151102232315,10.0.0.1,56558,10.0.0.2,5001,3,6.0-7.0,1310720,10485760
20151102232316,10.0.0.1,56558,10.0.0.2,5001,3,7.0-8.0,1572864,12582912
20151102232317,10.0.0.1,56558,10.0.0.2,5001,3,8.0-9.0,1310720,10485760
20151102232318,10.0.0.1,56558,10.0.0.2,5001,3,9.0-10.0,917504,7340032
20151102232319,10.0.0.1,56558,10.0.0.2,5001,3,10.0-11.0,1572864,12582912
20151102232320,10.0.0.1,56558,10.0.0.2,5001,3,11.0-12.0,917504,7340032
20151102232321,10.0.0.1,56558,10.0.0.2,5001,3,12.0-13.0,1441792,11534336
20151102232322,10.0.0.1,56558,10.0.0.2,5001,3,13.0-14.0,1048576,8388608
20151102232323,10.0.0.1,56558,10.0.0.2,5001,3,14.0-15.0,1441792,11534336
20151102232324,10.0.0.1,56558,10.0.0.2,5001,3,15.0-16.0,917504,7340032
20151102232325,10.0.0.1,56558,10.0.0.2,5001,3,16.0-17.0,1048576,8388608
20151102232326,10.0.0.1,56558,10.0.0.2,5001,3,17.0-18.0,1441792,11534336
20151102232327,10.0.0.1,56558,10.0.0.2,5001,3,18.0-19.0,1048576,8388608
20151102232328,10.0.0.1,56558,10.0.0.2,5001,3,19.0-20.0,1441792,11534336
20151102232329,10.0.0.1,56558,10.0.0.2,5001,3,20.0-21.0,917504,7340032
20151102232330,10.0.0.1,56558,10.0.0.2,5001,3,21.0-22.0,1572864,12582912
20151102232331,10.0.0.1,56558,10.0.0.2,5001,3,22.0-23.0,917504,7340032
20151102232332,10.0.0.1,56558,10.0.0.2,5001,3,23.0-24.0,917504,7340032
20151102232333,10.0.0.1,56558,10.0.0.2,5001,3,24.0-25.0,1572864,12582912
20151102232334,10.0.0.1,56558,10.0.0.2,5001,3,25.0-26.0,917504,7340032
20151102232335,10.0.0.1,56558,10.0.0.2,5001,3,26.0-27.0,1441792,11534336
20151102232336,10.0.0.1,56558,10.0.0.2,5001,3,27.0-28.0,1048576,8388608
20151102232337,10.0.0.1,56558,10.0.0.2,5001,3,28.0-29.0,1441792,11534336
20151102232338,10.0.0.1,56558,10.0.0.2,5001,3,29.0-30.0,917504,7340032
20151102232338,10.0.0.1,56558,10.0.0.2,5001,3,0.0-30.2,37093376,9817093
