6792
20151102051614,10.0.0.2,55641,10.0.0.4,5001,3,0.0-1.0,524288,4194304
20151102051615,10.0.0.2,55641,10.0.0.4,5001,3,1.0-2.0,1048576,8388608
20151102051616,10.0.0.2,55641,10.0.0.4,5001,3,2.0-3.0,1310720,10485760
20151102051617,10.0.0.2,55641,10.0.0.4,5001,3,3.0-4.0,1310720,10485760
20151102051618,10.0.0.2,55641,10.0.0.4,5001,3,4.0-5.0,1310720,10485760
20151102051619,10.0.0.2,55641,10.0.0.4,5001,3,5.0-6.0,1179648,9437184
20151102051620,10.0.0.2,55641,10.0.0.4,5001,3,6.0-7.0,1572864,12582912
20151102051621,10.0.0.2,55641,10.0.0.4,5001,3,7.0-8.0,917504,7340032
20151102051622,10.0.0.2,55641,10.0.0.4,5001,3,8.0-9.0,1572864,12582912
20151102051623,10.0.0.2,55641,10.0.0.4,5001,3,9.0-10.0,1310720,10485760
20151102051624,10.0.0.2,55641,10.0.0.4,5001,3,10.0-11.0,1572864,12582912
20151102051625,10.0.0.2,55641,10.0.0.4,5001,3,11.0-12.0,1179648,9437184
20151102051626,10.0.0.2,55641,10.0.0.4,5001,3,12.0-13.0,1048576,8388608
20151102051627,10.0.0.2,55641,10.0.0.4,5001,3,13.0-14.0,1048576,8388608
20151102051628,10.0.0.2,55641,10.0.0.4,5001,3,14.0-15.0,1179648,9437184
20151102051629,10.0.0.2,55641,10.0.0.4,5001,3,15.0-16.0,1572864,12582912
20151102051630,10.0.0.2,55641,10.0.0.4,5001,3,16.0-17.0,1048576,8388608
20151102051631,10.0.0.2,55641,10.0.0.4,5001,3,17.0-18.0,1179648,9437184
20151102051632,10.0.0.2,55641,10.0.0.4,5001,3,18.0-19.0,1048576,8388608
20151102051633,10.0.0.2,55641,10.0.0.4,5001,3,19.0-20.0,1048576,8388608
20151102051634,10.0.0.2,55641,10.0.0.4,5001,3,20.0-21.0,1441792,11534336
20151102051635,10.0.0.2,55641,10.0.0.4,5001,3,21.0-22.0,1310720,10485760
20151102051636,10.0.0.2,55641,10.0.0.4,5001,3,22.0-23.0,1048576,8388608
20151102051637,10.0.0.2,55641,10.0.0.4,5001,3,23.0-24.0,1179648,9437184
20151102051638,10.0.0.2,55641,10.0.0.4,5001,3,24.0-25.0,1048576,8388608
20151102051639,10.0.0.2,55641,10.0.0.4,5001,3,25.0-26.0,1048576,8388608
20151102051640,10.0.0.2,55641,10.0.0.4,5001,3,26.0-27.0,1703936,13631488
20151102051641,10.0.0.2,55641,10.0.0.4,5001,3,27.0-28.0,1048576,8388608
20151102051642,10.0.0.2,55641,10.0.0.4,5001,3,28.0-29.0,1048576,8388608
20151102051643,10.0.0.2,55641,10.0.0.4,5001,3,29.0-30.0,1179648,9437184
20151102051643,10.0.0.2,55641,10.0.0.4,5001,3,0.0-30.1,36175872,9602326
