7582
20151102051753,10.0.0.2,53828,10.0.0.5,5001,3,0.0-1.0,524288,4194304
20151102051754,10.0.0.2,53828,10.0.0.5,5001,3,1.0-2.0,1179648,9437184
20151102051755,10.0.0.2,53828,10.0.0.5,5001,3,2.0-3.0,1310720,10485760
20151102051755,10.0.0.2,53828,10.0.0.5,5001,3,3.0-4.0,1179648,9437184
20151102051757,10.0.0.2,53828,10.0.0.5,5001,3,4.0-5.0,1441792,11534336
20151102051758,10.0.0.2,53828,10.0.0.5,5001,3,5.0-6.0,1310720,10485760
20151102051759,10.0.0.2,53828,10.0.0.5,5001,3,6.0-7.0,1310720,10485760
20151102051800,10.0.0.2,53828,10.0.0.5,5001,3,7.0-8.0,1310720,10485760
20151102051801,10.0.0.2,53828,10.0.0.5,5001,3,8.0-9.0,1179648,9437184
20151102051802,10.0.0.2,53828,10.0.0.5,5001,3,9.0-10.0,1179648,9437184
20151102051803,10.0.0.2,53828,10.0.0.5,5001,3,10.0-11.0,1703936,13631488
20151102051804,10.0.0.2,53828,10.0.0.5,5001,3,11.0-12.0,1048576,8388608
20151102051805,10.0.0.2,53828,10.0.0.5,5001,3,12.0-13.0,1048576,8388608
20151102051806,10.0.0.2,53828,10.0.0.5,5001,3,13.0-14.0,1179648,9437184
20151102051807,10.0.0.2,53828,10.0.0.5,5001,3,14.0-15.0,1572864,12582912
20151102051808,10.0.0.2,53828,10.0.0.5,5001,3,15.0-16.0,1048576,8388608
20151102051809,10.0.0.2,53828,10.0.0.5,5001,3,16.0-17.0,1179648,9437184
20151102051810,10.0.0.2,53828,10.0.0.5,5001,3,17.0-18.0,1048576,8388608
20151102051811,10.0.0.2,53828,10.0.0.5,5001,3,18.0-19.0,1048576,8388608
20151102051812,10.0.0.2,53828,10.0.0.5,5001,3,19.0-20.0,1703936,13631488
20151102051813,10.0.0.2,53828,10.0.0.5,5001,3,20.0-21.0,1048576,8388608
20151102051814,10.0.0.2,53828,10.0.0.5,5001,3,21.0-22.0,1048576,8388608
20151102051815,10.0.0.2,53828,10.0.0.5,5001,3,22.0-23.0,1048576,8388608
20151102051816,10.0.0.2,53828,10.0.0.5,5001,3,23.0-24.0,1179648,9437184
20151102051817,10.0.0.2,53828,10.0.0.5,5001,3,24.0-25.0,1572864,12582912
20151102051818,10.0.0.2,53828,10.0.0.5,5001,3,25.0-26.0,1048576,8388608
20151102051819,10.0.0.2,53828,10.0.0.5,5001,3,26.0-27.0,1179648,9437184
20151102051820,10.0.0.2,53828,10.0.0.5,5001,3,27.0-28.0,1048576,8388608
20151102051821,10.0.0.2,53828,10.0.0.5,5001,3,28.0-29.0,1048576,8388608
20151102051822,10.0.0.2,53828,10.0.0.5,5001,3,29.0-30.0,1572864,12582912
20151102051822,10.0.0.2,53828,10.0.0.5,5001,3,0.0-30.4,36438016,9588785
