7592
20151102051823,10.0.0.3,49906,10.0.0.5,5001,3,0.0-1.0,524288,4194304
20151102051824,10.0.0.3,49906,10.0.0.5,5001,3,1.0-2.0,1048576,8388608
20151102051825,10.0.0.3,49906,10.0.0.5,5001,3,2.0-3.0,1310720,10485760
20151102051826,10.0.0.3,49906,10.0.0.5,5001,3,3.0-4.0,1310720,10485760
20151102051827,10.0.0.3,49906,10.0.0.5,5001,3,4.0-5.0,1310720,10485760
20151102051828,10.0.0.3,49906,10.0.0.5,5001,3,5.0-6.0,1310720,10485760
20151102051829,10.0.0.3,49906,10.0.0.5,5001,3,6.0-7.0,1441792,11534336
20151102051830,10.0.0.3,49906,10.0.0.5,5001,3,7.0-8.0,1310720,10485760
20151102051831,10.0.0.3,49906,10.0.0.5,5001,3,8.0-9.0,1179648,9437184
20151102051832,10.0.0.3,49906,10.0.0.5,5001,3,9.0-10.0,1310720,10485760
20151102051833,10.0.0.3,49906,10.0.0.5,5001,3,10.0-11.0,1048576,8388608
20151102051834,10.0.0.3,49906,10.0.0.5,5001,3,11.0-12.0,1572864,12582912
20151102051835,10.0.0.3,49906,10.0.0.5,5001,3,12.0-13.0,1179648,9437184
20151102051836,10.0.0.3,49906,10.0.0.5,5001,3,13.0-14.0,1048576,8388608
20151102051837,10.0.0.3,49906,10.0.0.5,5001,3,14.0-15.0,1048576,8388608
20151102051838,10.0.0.3,49906,10.0.0.5,5001,3,15.0-16.0,1572864,12582912
20151102051839,10.0.0.3,49906,10.0.0.5,5001,3,16.0-17.0,1048576,8388608
20151102051840,10.0.0.3,49906,10.0.0.5,5001,3,17.0-18.0,1179648,9437184
20151102051841,10.0.0.3,49906,10.0.0.5,5001,3,18.0-19.0,1048576,8388608
20151102051842,10.0.0.3,49906,10.0.0.5,5001,3,19.0-20.0,1572864,12582912
20151102051843,10.0.0.3,49906,10.0.0.5,5001,3,20.0-21.0,1048576,8388608
20151102051844,10.0.0.3,49906,10.0.0.5,5001,3,21.0-22.0,1048576,8388608
20151102051845,10.0.0.3,49906,10.0.0.5,5001,3,22.0-23.0,1179648,9437184
20151102051846,10.0.0.3,49906,10.0.0.5,5001,3,23.0-24.0,1572864,12582912
20151102051847,10.0.0.3,49906,10.0.0.5,5001,3,24.0-25.0,1048576,8388608
20151102051848,10.0.0.3,49906,10.0.0.5,5001,3,25.0-26.0,1048576,8388608
20151102051849,10.0.0.3,49906,10.0.0.5,5001,3,26.0-27.0,1048576,8388608
20151102051850,10.0.0.3,49906,10.0.0.5,5001,3,27.0-28.0,1179648,9437184
20151102051851,10.0.0.3,49906,10.0.0.5,5001,3,28.0-29.0,1572864,12582912
20151102051852,10.0.0.3,49906,10.0.0.5,5001,3,29.0-30.0,1048576,8388608
20151102051852,10.0.0.3,49906,10.0.0.5,5001,3,0.0-30.3,36306944,9596441
