7569
20151102051722,10.0.0.1,52263,10.0.0.5,5001,3,0.0-1.0,1572864,12582912
20151102051723,10.0.0.1,52263,10.0.0.5,5001,3,1.0-2.0,1179648,9437184
20151102051724,10.0.0.1,52263,10.0.0.5,5001,3,2.0-3.0,1310720,10485760
20151102051725,10.0.0.1,52263,10.0.0.5,5001,3,3.0-4.0,1441792,11534336
20151102051726,10.0.0.1,52263,10.0.0.5,5001,3,4.0-5.0,1179648,9437184
20151102051727,10.0.0.1,52263,10.0.0.5,5001,3,5.0-6.0,1179648,9437184
20151102051728,10.0.0.1,52263,10.0.0.5,5001,3,6.0-7.0,1441792,11534336
20151102051729,10.0.0.1,52263,10.0.0.5,5001,3,7.0-8.0,1179648,9437184
20151102051730,10.0.0.1,52263,10.0.0.5,5001,3,8.0-9.0,1179648,9437184
20151102051731,10.0.0.1,52263,10.0.0.5,5001,3,9.0-10.0,1441792,11534336
20151102051733,10.0.0.1,52263,10.0.0.5,5001,3,10.0-11.0,1441792,11534336
20151102051733,10.0.0.1,52263,10.0.0.5,5001,3,11.0-12.0,1048576,8388608
20151102051734,10.0.0.1,52263,10.0.0.5,5001,3,12.0-13.0,917504,7340032
20151102051735,10.0.0.1,52263,10.0.0.5,5001,3,13.0-14.0,1572864,12582912
20151102051736,10.0.0.1,52263,10.0.0.5,5001,3,14.0-15.0,917504,7340032
20151102051737,10.0.0.1,52263,10.0.0.5,5001,3,15.0-16.0,1441792,11534336
20151102051738,10.0.0.1,52263,10.0.0.5,5001,3,16.0-17.0,1048576,8388608
20151102051740,10.0.0.1,52263,10.0.0.5,5001,3,17.0-18.0,1441792,11534336
20151102051740,10.0.0.1,52263,10.0.0.5,5001,3,18.0-19.0,917504,7340032
20151102051742,10.0.0.1,52263,10.0.0.5,5001,3,19.0-20.0,1572864,12582912
20151102051742,10.0.0.1,52263,10.0.0.5,5001,3,20.0-21.0,917504,7340032
20151102051743,10.0.0.1,52263,10.0.0.5,5001,3,21.0-22.0,1048576,8388608
20151102051744,10.0.0.1,52263,10.0.0.5,5001,3,22.0-23.0,1441792,11534336
20151102051745,10.0.0.1,52263,10.0.0.5,5001,3,23.0-24.0,917504,7340032
20151102051746,10.0.0.1,52263,10.0.0.5,5001,3,24.0-25.0,1441792,11534336
20151102051747,10.0.0.1,52263,10.0.0.5,5001,3,25.0-26.0,1048576,8388608
20151102051749,10.0.0.1,52263,10.0.0.5,5001,3,26.0-27.0,1441792,11534336
20151102051749,10.0.0.1,52263,10.0.0.5,5001,3,27.0-28.0,1048576,8388608
20151102051750,10.0.0.1,52263,10.0.0.5,5001,3,28.0-29.0,917504,7340032
20151102051751,10.0.0.1,52263,10.0.0.5,5001,3,29.0-30.0,1441792,11534336
20151102051751,10.0.0.1,52263,10.0.0.5,5001,3,0.0-30.3,37224448,9836271
