8592
20151102052106,10.0.0.4,55593,10.0.0.6,5001,3,0.0-1.0,524288,4194304
20151102052107,10.0.0.4,55593,10.0.0.6,5001,3,1.0-2.0,917504,7340032
20151102052108,10.0.0.4,55593,10.0.0.6,5001,3,2.0-3.0,1310720,10485760
20151102052109,10.0.0.4,55593,10.0.0.6,5001,3,3.0-4.0,1310720,10485760
20151102052110,10.0.0.4,55593,10.0.0.6,5001,3,4.0-5.0,1441792,11534336
20151102052111,10.0.0.4,55593,10.0.0.6,5001,3,5.0-6.0,1179648,9437184
20151102052112,10.0.0.4,55593,10.0.0.6,5001,3,6.0-7.0,1179648,9437184
20151102052113,10.0.0.4,55593,10.0.0.6,5001,3,7.0-8.0,1310720,10485760
20151102052114,10.0.0.4,55593,10.0.0.6,5001,3,8.0-9.0,1572864,12582912
20151102052115,10.0.0.4,55593,10.0.0.6,5001,3,9.0-10.0,1310720,10485760
20151102052116,10.0.0.4,55593,10.0.0.6,5001,3,10.0-11.0,1048576,8388608
20151102052117,10.0.0.4,55593,10.0.0.6,5001,3,11.0-12.0,1572864,12582912
20151102052118,10.0.0.4,55593,10.0.0.6,5001,3,12.0-13.0,1179648,9437184
20151102052119,10.0.0.4,55593,10.0.0.6,5001,3,13.0-14.0,1048576,8388608
20151102052120,10.0.0.4,55593,10.0.0.6,5001,3,14.0-15.0,1048576,8388608
20151102052121,10.0.0.4,55593,10.0.0.6,5001,3,15.0-16.0,1048576,8388608
20151102052122,10.0.0.4,55593,10.0.0.6,5001,3,16.0-17.0,1572864,12582912
20151102052123,10.0.0.4,55593,10.0.0.6,5001,3,17.0-18.0,1179648,9437184
20151102052124,10.0.0.4,55593,10.0.0.6,5001,3,18.0-19.0,1048576,8388608
20151102052125,10.0.0.4,55593,10.0.0.6,5001,3,19.0-20.0,1048576,8388608
20151102052126,10.0.0.4,55593,10.0.0.6,5001,3,20.0-21.0,1572864,12582912
20151102052127,10.0.0.4,55593,10.0.0.6,5001,3,21.0-22.0,1048576,8388608
20151102052128,10.0.0.4,55593,10.0.0.6,5001,3,22.0-23.0,1048576,8388608
20151102052129,10.0.0.4,55593,10.0.0.6,5001,3,23.0-24.0,1179648,9437184
20151102052130,10.0.0.4,55593,10.0.0.6,5001,3,24.0-25.0,1048576,8388608
20151102052131,10.0.0.4,55593,10.0.0.6,5001,3,25.0-26.0,1572864,12582912
20151102052132,10.0.0.4,55593,10.0.0.6,5001,3,26.0-27.0,1048576,8388608
20151102052133,10.0.0.4,55593,10.0.0.6,5001,3,27.0-28.0,1048576,8388608
20151102052134,10.0.0.4,55593,10.0.0.6,5001,3,28.0-29.0,1179648,9437184
20151102052135,10.0.0.4,55593,10.0.0.6,5001,3,29.0-30.0,1572864,12582912
20151102052135,10.0.0.4,55593,10.0.0.6,5001,3,0.0-30.4,36306944,9560161
