1446470375,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s5-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s5-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s4-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s4-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s4-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s3-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470375,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470376,s3,0.00,209.79,209.79,210,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1446470376,s4,0.00,209.79,209.79,210,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1446470376,s5,0.00,209.79,209.79,210,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1446470376,lo,4015.98,4015.98,8031.97,4020,4020,44.96,44.96,89.91,45,45,0.00,0.00,0,0
1446470376,s1,0.00,209.79,209.79,210,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1446470376,s5-eth1,0.00,209.79,209.79,210,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1446470376,s5-eth2,209.79,0.00,209.79,0,210,3.00,0.00,3.00,0,3,0.00,0.00,0,0
1446470376,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470376,s4-eth3,209.79,0.00,209.79,0,210,3.00,0.00,3.00,0,3,0.00,0.00,0,0
1446470376,s4-eth1,0.00,209.79,209.79,210,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1446470376,s4-eth2,209.79,0.00,209.79,0,210,3.00,0.00,3.00,0,3,0.00,0.00,0,0
1446470376,s2,0.00,209.79,209.79,210,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1446470376,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470376,s3-eth3,210.00,0.00,210.00,0,210,3.00,0.00,3.00,0,3,0.00,0.00,0,0
1446470376,s3-eth1,70.00,140.00,210.00,140,70,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1446470376,s3-eth2,140.00,70.00,210.00,70,140,2.00,1.00,3.00,1,2,0.00,0.00,0,0
1446470376,s2-eth3,140.00,70.00,210.00,70,140,2.00,1.00,3.00,1,2,0.00,0.00,0,0
1446470376,s2-eth1,140.00,70.00,210.00,70,140,2.00,1.00,3.00,1,2,0.00,0.00,0,0
1446470376,s2-eth2,140.00,70.00,210.00,70,140,2.00,1.00,3.00,1,2,0.00,0.00,0,0
1446470376,s1-eth3,70.00,140.00,210.00,140,70,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1446470376,s1-eth1,1226408.00,27390.00,1253798.00,27390,1226408,416.00,415.00,831.00,415,416,0.00,0.00,0,0
1446470376,s1-eth2,27464.00,1226338.00,1253802.00,1226338,27464,416.00,415.00,831.00,415,416,0.00,0.00,0,0
1446470376,total,1259432.00,1259778.00,2519210.00,1259778,1259432,899.00,904.00,1803.00,904,899,0.00,0.00,0,0
1446470377,s3,0.00,210.00,210.00,210,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1446470377,s4,0.00,210.00,210.00,210,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1446470377,s5,0.00,210.00,210.00,210,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1446470377,lo,4020.00,4020.00,8040.00,4020,4020,45.00,45.00,90.00,45,45,0.00,0.00,0,0
1446470377,s1,0.00,210.00,210.00,210,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1446470377,s5-eth1,70.00,140.00,210.00,140,70,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1446470377,s5-eth2,140.00,70.00,210.00,70,140,2.00,1.00,3.00,1,2,0.00,0.00,0,0
1446470377,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470377,s4-eth3,140.00,70.00,210.00,70,140,2.00,1.00,3.00,1,2,0.00,0.00,0,0
1446470377,s4-eth1,140.00,70.00,210.00,70,140,2.00,1.00,3.00,1,2,0.00,0.00,0,0
1446470377,s4-eth2,140.00,70.00,210.00,70,140,2.00,1.00,3.00,1,2,0.00,0.00,0,0
1446470377,s2,0.00,210.00,210.00,210,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1446470377,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1446470377,s3-eth3,70.00,140.00,210.00,140,70,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1446470377,s3-eth1,140.00,70.00,210.00,70,140,2.00,1.00,3.00,1,2,0.00,0.00,0,0
1446470377,s3-eth2,210.00,0.00,210.00,0,210,3.00,0.00,3.00,0,3,0.00,0.00,0,0
1446470377,s2-eth3,70.00,140.00,210.00,140,70,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1446470377,s2-eth1,140.00,70.00,210.00,70,140,2.00,1.00,3.00,1,2,0.00,0.00,0,0
1446470377,s2-eth2,210.00,0.00,210.00,0,210,3.00,0.00,3.00,0,3,0.00,0.00,0,0
1446470377,s1-eth3,70.00,140.00,210.00,140,70,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1446470377,s1-eth1,1223516.00,27328.00,1250844.00,27328,1223516,416.00,414.00,830.00,414,416,0.00,0.00,0,0
1446470377,s1-eth2,27534.00,1223306.00,1250840.00,1223306,27534,417.00,413.00,830.00,413,417,0.00,0.00,0,0
1446470377,total,1256610.00,1256684.00,2513294.00,1256684,1256610,900.00,901.00,1801.00,901,900,0.00,0.00,0,0
